order_id,customer_id,order_date,channel,order_status,payment_method,shipping_cost,discount_pct,total_amount
ORD102646,CUST005057,2023-07-20,In-Store,Completed,Debit Card,7.99,5,850.65
ORD101162,CUST000534,2022-09-24,In-Store,Completed,Debit Card,12.99,0,937.52
ORD116729,CUST005973,2026-01-31,In-Store,Completed,Paypal,0.0,0,3717.82
ORD109867,CUST001680,2025-07-17,Mobile App,Completed,Debit Card,0.0,0,151.64
ORD119003,CUST003602,2025-06-01,In-Store,Completed,Gift Card,12.99,0,5314.08
ORD106193,CUST002889,2026-01-02,Online,Completed,Gift Card,12.99,5,712.61
ORD111216,CUST002399,2021-02-16,Mobile App,Completed,Paypal,5.99,0,1142.89
ORD123194,CUST003679,2025-12-24,Mobile App,Pending,Debit Card,12.99,0,449.65
ORD107877,CUST000992,2024-12-20,Online,Completed,Debit Card,0.0,0,3178.42
ORD104719,CUST002433,2025-05-13,Mobile App,Completed,Gift Card,7.99,0,442.99
ORD115289,CUST002767,2024-08-14,In-Store,Completed,Gift Card,4.99,5,722.73
ORD104251,CUST004167,2024-02-15,Mobile App,Completed,Credit Card,5.99,0,1739.35
ORD128068,CUST002092,2022-07-31,In-Store,Completed,Credit Card,0.0,0,701.35
ORD122451,CUST003983,2023-01-03,Online,Pending,Debit Card,4.99,15,659.97
ORD115918,CUST002853,2025-07-29,Online,Completed,Debit Card,12.99,0,741.66
ORD123441,CUST000198,2025-11-12,Online,Completed,Debit Card,5.99,0,1797.79
ORD120668,CUST004361,2025-12-15,Mobile App,Completed,Store Credit,0.0,10,1839.27
ORD121806,CUST000555,2024-06-21,Online,Completed,Paypal,7.99,0,850.29
ORD110544,CUST004039,2025-06-17,Online,Completed,Credit Card,5.99,5,2139.5
ORD113703,CUST004550,2023-12-06,Online,Completed,Gift Card,0.0,0,361.52
ORD127177,CUST004260,2025-01-07,In-Store,Completed,Debit Card,7.99,0,39.42
ORD127172,CUST002450,2026-02-25,In-Store,Completed,Store Credit,0.0,25,902.21
ORD100682,CUST000715,2025-11-10,Online,Completed,Credit Card,4.99,15,426.99
ORD111219,CUST002399,2023-06-16,Mobile App,Completed,Store Credit,4.99,0,2405.29
ORD118604,CUST005578,,Online,Completed,Gift Card,12.99,0,499.46
ORD125930,CUST001167,2025-11-20,Online,Completed,Debit Card,12.99,15,599.33
ORD123544,CUST000390,2026-06-12,In-Store,Completed,Paypal,12.99,0,2389.44
ORD113806,CUST004430,2025-09-19,Online,Returned,Debit Card,7.99,0,1386.19
ORD117112,CUST005845,2025-08-25,Online,Completed,Debit Card,7.99,15,929.02
ORD106283,CUST004545,2023-01-07,In-Store,Completed,Paypal,4.99,0,778.39
ORD114110,CUST005135,2024-03-03,Mobile App,Returned,Gift Card,0.0,5,14.1
ORD101106,CUST002995,2026-04-26,Mobile App,Completed,Store Credit,12.99,0,3564.57
ORD120673,CUST005897,2025-06-22,Mobile App,Completed,Gift Card,4.99,15,882.36
ORD100115,CUST002722,2025-03-21,Online,Cancelled,Store Credit,12.99,10,488.32
ORD104595,CUST004092,2023-06-09,Mobile App,Completed,Paypal,7.99,0,328.12
ORD125358,CUST005229,2026-01-22,Mobile App,Completed,Paypal,12.99,5,2962.74
ORD108250,CUST003337,2025-05-12,In-Store,Completed,Gift Card,0.0,0,1560.15
ORD104323,CUST001344,2022-03-08,Mobile App,Completed,Gift Card,0.0,0,2716.36
ORD100808,CUST002454,,In-Store,Completed,Store Credit,4.99,5,252.73
ORD106991,CUST002156,2025-12-28,In-Store,Completed,Debit Card,12.99,0,93.9
ORD110538,CUST004375,2024-03-31,Mobile App,Cancelled,Gift Card,12.99,5,2196.68
ORD104363,CUST003745,2026-02-20,Online,Completed,Debit Card,12.99,0,1036.9
ORD101632,CUST003274,2024-09-04,Mobile App,Completed,Gift Card,12.99,0,1547.68
ORD104633,CUST000173,2025-04-03,Mobile App,Completed,Store Credit,4.99,0,124.21
ORD107364,CUST004356,2022-06-06,Online,Completed,Credit Card,4.99,10,608.56
ORD117420,CUST004399,2025-06-05,In-Store,Completed,Paypal,0.0,10,3685.64
ORD113321,CUST004635,2025-02-12,Mobile App,Completed,Paypal,12.99,0,6343.95
ORD124757,CUST003144,2026-04-30,Mobile App,Completed,Gift Card,0.0,5,1903.11
ORD127867,CUST004923,2025-04-14,In-Store,Completed,Gift Card,7.99,5,2178.51
ORD114319,CUST002392,2025-10-15,In-Store,Completed,Paypal,0.0,0,1756.69
ORD125335,CUST005331,2026-04-16,Mobile App,Completed,Gift Card,7.99,5,118.71
ORD100257,CUST002109,2023-08-21,In-Store,Completed,Paypal,4.99,0,1108.94
ORD104207,CUST003491,2024-10-02,Online,Completed,Debit Card,0.0,0,1321.81
ORD104280,CUST003665,2025-05-04,Online,Completed,Paypal,4.99,15,504.23
ORD123568,CUST004723,2024-01-13,Mobile App,Completed,Store Credit,7.99,0,916.56
ORD121790,CUST003826,2023-12-04,In-Store,Completed,Paypal,7.99,0,4310.17
ORD126429,CUST002616,2026-03-20,Online,Completed,Debit Card,12.99,0,1190.59
ORD111984,CUST004555,2023-11-03,Online,Completed,Debit Card,4.99,0,1814.93
ORD116323,CUST000759,2026-01-12,Mobile App,Completed,Gift Card,7.99,0,3012.15
ORD124487,CUST003465,2026-04-30,Online,Completed,Store Credit,0.0,5,1327.14
ORD111338,CUST004155,2022-08-27,Online,Completed,Gift Card,0.0,0,1159.38
ORD125888,CUST003597,2021-12-05,Mobile App,Completed,Debit Card,5.99,0,479.24
ORD124739,CUST000122,2022-08-28,In-Store,Completed,Paypal,5.99,0,1212.69
ORD100476,CUST000093,2022-01-10,Online,Completed,Debit Card,0.0,0,2060.65
ORD104672,CUST000067,2023-06-09,Online,Completed,Gift Card,7.99,15,1257.24
ORD122601,CUST004731,2024-08-15,Mobile App,Completed,Credit Card,0.0,0,185.06
ORD118637,CUST003869,2023-10-29,Online,Completed,Credit Card,0.0,0,291.92
ORD113369,CUST005683,2025-02-08,Online,Completed,Debit Card,12.99,0,2669.98
ORD107254,CUST002015,2024-08-16,Mobile App,Completed,Store Credit,5.99,0,458.18
ORD109946,CUST005516,2024-04-01,Mobile App,Returned,Gift Card,4.99,15,1341.57
ORD103843,CUST001560,2025-02-23,Mobile App,Completed,Paypal,0.0,0,2237.02
ORD106326,CUST002744,2024-04-10,Online,Completed,Paypal,0.0,0,1127.4
ORD105586,CUST001350,2026-03-31,In-Store,Completed,Store Credit,0.0,0,1022.07
ORD107655,CUST002695,2024-04-19,Online,Cancelled,Debit Card,4.99,10,2142.19
ORD111305,CUST003632,2025-10-12,Online,Completed,Debit Card,0.0,0,948.61
ORD117052,CUST004428,2022-05-19,In-Store,Completed,Store Credit,0.0,0,2106.89
ORD126175,CUST002531,2023-08-24,In-Store,Completed,Credit Card,0.0,0,526.42
ORD121379,CUST002002,2023-09-13,Mobile App,Completed,Gift Card,4.99,0,2691.64
ORD109871,CUST001680,2025-08-14,Online,Completed,Store Credit,7.99,0,2401.54
ORD106788,CUST003368,2024-07-19,Mobile App,Completed,Paypal,0.0,0,78.76
ORD111560,CUST006053,2023-11-05,Online,Completed,Gift Card,0.0,0,252.24
ORD104435,CUST000036,2025-03-22,Online,Completed,Paypal,12.99,0,1580.92
ORD109415,CUST005124,2024-08-14,In-Store,Completed,Paypal,5.99,0,2215.01
ORD113690,CUST001014,2021-04-21,In-Store,Completed,Debit Card,7.99,0,1238.73
ORD109539,CUST005500,2024-02-08,Mobile App,Completed,Store Credit,4.99,5,1388.53
ORD105846,CUST005741,2025-09-24,Online,Completed,Gift Card,7.99,0,889.25
ORD102517,CUST003768,2025-05-03,Mobile App,Returned,Debit Card,0.0,25,2080.66
ORD118707,CUST004864,2023-11-22,Mobile App,Completed,Gift Card,5.99,0,682.33
ORD122539,CUST002078,2024-12-21,Online,Completed,Credit Card,7.99,0,1597.13
ORD114058,CUST006041,2023-05-14,Mobile App,Completed,Store Credit,7.99,0,508.43
ORD117959,CUST005906,2025-09-19,Online,Completed,Credit Card,0.0,0,427.29
ORD122600,CUST004731,2024-10-03,In-Store,Completed,Gift Card,0.0,0,899.56
ORD124790,CUST005362,2026-02-05,Mobile App,Completed,Store Credit,12.99,25,111.31
ORD106898,CUST002503,2024-12-06,Mobile App,Pending,Credit Card,0.0,20,1063.3
ORD104299,CUST000445,2025-06-07,Online,Completed,Gift Card,4.99,0,339.22
ORD112400,CUST005106,2022-10-19,In-Store,Completed,Debit Card,4.99,0,534.57
ORD115093,CUST004580,2024-07-09,In-Store,Returned,Gift Card,5.99,15,2169.89
ORD116058,CUST005396,2026-04-02,Online,Completed,Debit Card,12.99,0,1672.65
ORD117293,CUST000320,2025-11-02,Mobile App,Completed,Store Credit,4.99,0,1447.57
ORD123717,CUST001462,2026-02-13,Mobile App,Cancelled,Paypal,0.0,5,1098.59
ORD112960,CUST004819,2025-11-20,Mobile App,Completed,Credit Card,0.0,10,1294.63
ORD115664,CUST002138,2025-02-07,Mobile App,Completed,Debit Card,12.99,0,2681.01
ORD106938,CUST003747,2026-01-12,In-Store,Completed,Gift Card,0.0,0,1592.15
ORD119398,CUST005009,2025-11-01,In-Store,Completed,Paypal,0.0,0,1155.19
ORD106712,CUST003147,2026-02-27,Online,Completed,Debit Card,4.99,0,1061.11
ORD118137,CUST004938,2025-05-11,In-Store,Cancelled,Credit Card,0.0,0,970.26
ORD124339,CUST003013,2022-06-28,Mobile App,Completed,Paypal,4.99,0,1504.65
ORD123567,CUST004723,2024-02-08,Online,Completed,Debit Card,5.99,0,5325.73
ORD122751,CUST002062,2023-07-24,Online,Completed,Store Credit,4.99,0,2025.87
ORD102431,CUST005627,2022-12-28,Mobile App,Completed,Paypal,0.0,0,1000.2
ORD108918,CUST000547,2025-04-28,Mobile App,Completed,Debit Card,5.99,10,2135.74
ORD118370,CUST005211,2026-03-09,In-Store,Completed,Paypal,5.99,5,761.41
ORD119416,CUST003245,2021-04-21,Online,Completed,Store Credit,7.99,15,2702.86
ORD122819,CUST000694,2026-01-07,Online,Pending,Credit Card,4.99,5,1101.67
ORD115554,CUST004423,2023-11-12,In-Store,Returned,Credit Card,0.0,0,749.99
ORD104856,CUST005164,2024-06-28,In-Store,Completed,Store Credit,0.0,0,1579.22
ORD118618,CUST002435,2021-10-13,Online,Completed,Credit Card,12.99,0,595.7
ORD109001,CUST003622,2022-01-30,Online,Completed,Gift Card,4.99,0,1458.25
ORD119282,CUST005420,2026-02-13,In-Store,Completed,Gift Card,7.99,0,234.33
ORD113002,CUST000308,2024-09-16,In-Store,Completed,Store Credit,7.99,10,1049.88
ORD105533,CUST002473,2024-09-12,In-Store,Completed,Store Credit,5.99,0,4032.97
ORD124842,CUST003751,2025-03-09,Mobile App,Completed,Gift Card,0.0,0,977.76
ORD125718,CUST004764,2025-04-28,In-Store,Completed,Debit Card,0.0,0,4559.23
ORD102407,CUST002221,2024-07-11,Mobile App,Completed,Credit Card,0.0,0,1383.98
ORD103269,CUST001450,2026-03-11,Online,Returned,Gift Card,7.99,0,1040.65
ORD109965,CUST004716,2023-06-30,Online,Completed,Paypal,0.0,0,39.93
ORD105958,CUST000524,2024-07-04,Online,Completed,Store Credit,0.0,0,118.32
ORD108044,CUST002938,2023-10-24,In-Store,Completed,Paypal,7.99,15,659.15
ORD108383,CUST001203,2022-01-04,In-Store,Completed,Store Credit,4.99,0,616.88
ORD109277,CUST000519,2025-10-31,Mobile App,Completed,Gift Card,12.99,25,49.81
ORD121680,CUST003749,2024-03-11,Online,Completed,Gift Card,12.99,10,2009.64
ORD118724,CUST005697,2025-03-10,Mobile App,Completed,Store Credit,7.99,0,1293.63
ORD124679,CUST001500,2024-01-11,Online,Completed,Gift Card,5.99,0,494.81
ORD102983,CUST005595,2024-03-26,In-Store,Completed,Credit Card,12.99,5,1582.55
ORD106695,CUST001316,2023-03-12,Online,Cancelled,Paypal,7.99,0,703.45
ORD124850,CUST004094,2025-09-23,Mobile App,Completed,Credit Card,4.99,0,1741.68
ORD110588,CUST002662,2025-10-22,Online,Completed,Debit Card,5.99,0,3219.17
ORD112213,CUST002506,2021-11-10,In-Store,Completed,Gift Card,4.99,0,3452.26
ORD107746,CUST001061,2026-05-20,In-Store,Completed,Gift Card,4.99,0,3885.75
ORD109802,CUST003318,2025-07-13,Mobile App,Completed,Credit Card,0.0,0,1823.19
ORD125426,CUST004012,2026-02-26,In-Store,Completed,Debit Card,0.0,10,251.21
ORD125794,CUST000124,2024-12-02,Mobile App,Completed,Paypal,7.99,0,1389.81
ORD114915,CUST002750,2025-02-22,Online,Completed,Gift Card,4.99,0,1636.81
ORD112382,CUST003259,2025-08-19,In-Store,Completed,Paypal,7.99,0,852.55
ORD125204,CUST001810,2023-12-04,Mobile App,Completed,Paypal,7.99,0,934.68
ORD113666,CUST000802,2025-03-03,Online,Completed,Paypal,7.99,0,1987.33
ORD126422,CUST002986,2024-10-28,In-Store,Completed,Debit Card,12.99,0,1525.99
ORD115292,CUST002767,2025-06-02,Online,Completed,Paypal,4.99,25,1656.4
ORD117387,CUST000095,2025-09-21,Online,Completed,Credit Card,12.99,0,131.99
ORD106099,CUST001159,2026-03-11,Online,Completed,Credit Card,0.0,0,419.99
ORD121297,CUST005241,2025-07-16,Online,Completed,Store Credit,0.0,0,4205.28
ORD103633,CUST000202,2024-08-05,Mobile App,Completed,Gift Card,12.99,5,908.37
ORD121372,CUST000954,2023-11-12,In-Store,Completed,Paypal,0.0,5,3061.05
ORD112946,CUST005505,2023-07-11,In-Store,Completed,Credit Card,12.99,5,1283.77
ORD104406,CUST000669,2024-07-16,Mobile App,Completed,Debit Card,4.99,15,897.0
ORD108415,CUST001924,2025-10-08,Mobile App,Completed,Gift Card,7.99,20,2759.83
ORD102588,CUST002546,2026-04-14,In-Store,Completed,Gift Card,0.0,0,5427.77
ORD110525,CUST004715,2023-01-16,In-Store,Completed,Gift Card,4.99,0,1276.59
ORD118165,CUST001458,2025-09-26,In-Store,Completed,Paypal,4.99,0,2351.05
ORD105298,CUST000416,2026-04-29,Mobile App,Completed,Credit Card,7.99,0,1268.39
ORD116820,CUST000087,2024-08-27,Mobile App,Completed,Gift Card,5.99,0,1356.67
ORD116102,CUST001257,2025-08-07,In-Store,Returned,Debit Card,0.0,0,907.3
ORD103569,CUST001074,2026-02-26,Online,Completed,Debit Card,0.0,20,956.98
ORD124829,CUST000781,2025-10-30,In-Store,Completed,Paypal,0.0,10,1561.71
ORD113292,CUST002001,2024-05-19,Online,Completed,Store Credit,7.99,5,3673.23
ORD114196,CUST002551,2025-07-09,Online,Completed,Gift Card,5.99,25,1013.7
ORD121125,CUST002305,2024-07-09,Mobile App,Completed,Store Credit,12.99,0,1436.58
ORD104102,CUST005176,2025-06-09,Mobile App,Completed,Store Credit,0.0,0,933.7
ORD127075,CUST005696,2022-07-29,In-Store,Completed,Gift Card,12.99,0,742.1
ORD127832,CUST003115,2025-04-30,Mobile App,Completed,Gift Card,0.0,5,982.21
ORD103922,CUST000722,2024-01-16,In-Store,Completed,Gift Card,5.99,0,1595.43
ORD123678,CUST001483,2025-11-22,Mobile App,Completed,Gift Card,4.99,5,1479.36
ORD124434,CUST004836,2026-04-11,Online,Completed,Credit Card,4.99,0,4810.86
ORD126294,CUST003789,2026-01-11,In-Store,Completed,Store Credit,0.0,0,456.43
ORD120194,CUST004173,2025-03-19,Mobile App,Completed,Credit Card,4.99,0,2273.65
ORD118914,CUST004202,2025-08-23,Mobile App,Completed,Debit Card,12.99,20,229.14
ORD109535,CUST006074,2024-11-06,Mobile App,Completed,Store Credit,4.99,0,4305.05
ORD101284,CUST004628,2026-04-11,In-Store,Pending,Gift Card,0.0,0,3247.36
ORD114389,CUST000948,2026-04-15,In-Store,Completed,Gift Card,4.99,0,1595.85
ORD126653,CUST000593,2023-07-05,Mobile App,Completed,Gift Card,0.0,0,2086.86
ORD106525,CUST002421,2025-07-26,In-Store,Completed,Store Credit,12.99,10,3222.78
ORD110496,CUST003484,2025-08-12,In-Store,Cancelled,Store Credit,12.99,0,1052.7
ORD108497,CUST001191,2026-02-17,Online,Completed,Paypal,12.99,0,701.08
ORD100625,CUST000618,2024-11-13,In-Store,Completed,Store Credit,5.99,5,1849.64
ORD112611,CUST003132,2025-06-16,In-Store,Completed,Store Credit,0.0,0,608.45
ORD111053,CUST001172,2026-02-12,In-Store,Completed,Store Credit,0.0,20,2441.18
ORD106187,CUST001345,2024-08-18,Mobile App,Completed,Debit Card,4.99,0,343.03
ORD103817,CUST004084,2023-04-21,Mobile App,Completed,Credit Card,0.0,5,729.25
ORD114835,CUST005972,2024-10-12,In-Store,Completed,Gift Card,0.0,0,1104.41
ORD103173,CUST003185,2025-12-30,Online,Completed,Store Credit,5.99,0,4751.4
ORD116205,CUST000245,2024-01-15,Online,Completed,Paypal,0.0,25,1244.1
ORD104980,CUST005147,2024-04-02,In-Store,Completed,Paypal,7.99,10,473.27
ORD125357,CUST005229,2026-01-21,Online,Completed,Gift Card,5.99,0,367.55
ORD117687,CUST005964,2026-04-27,Mobile App,Pending,Credit Card,4.99,0,234.39
ORD104959,CUST005624,2025-01-05,Online,Completed,Paypal,7.99,20,565.24
ORD105576,CUST005454,2025-12-06,In-Store,Completed,Gift Card,0.0,0,570.75
ORD102986,CUST004380,2022-11-25,In-Store,Completed,Credit Card,0.0,15,1620.55
ORD104666,CUST005953,2025-05-22,Online,Completed,Gift Card,5.99,0,819.67
ORD106936,CUST003503,2023-01-30,Mobile App,Completed,Debit Card,5.99,0,2646.06
ORD114124,CUST002714,2024-06-16,Online,Completed,Gift Card,0.0,0,350.9
ORD119163,CUST004418,2026-05-16,Online,Completed,Credit Card,0.0,0,1978.86
ORD115359,CUST005780,2024-03-13,Mobile App,Completed,Debit Card,5.99,20,718.66
ORD103689,CUST002871,2022-02-08,Online,Completed,Gift Card,4.99,0,1869.31
ORD122056,CUST002820,2023-08-01,In-Store,Completed,Store Credit,0.0,0,2361.42
ORD102045,CUST005078,2023-07-20,Online,Completed,Debit Card,4.99,5,1859.25
ORD101157,CUST006032,2025-02-05,Mobile App,Completed,Store Credit,7.99,0,1499.77
ORD104817,CUST001132,2026-05-25,Mobile App,Cancelled,Paypal,0.0,0,1511.87
ORD122179,CUST002628,2025-12-18,Online,Completed,Gift Card,5.99,0,1285.93
ORD101497,CUST000182,2023-04-10,In-Store,Completed,Paypal,7.99,0,1221.28
ORD117969,CUST003396,2023-10-29,In-Store,Completed,Paypal,0.0,0,74.49
ORD126204,CUST002284,2024-10-28,Online,Completed,Credit Card,0.0,0,3337.48
ORD112323,CUST003414,2025-05-31,In-Store,Completed,Credit Card,12.99,0,1062.27
ORD111240,CUST002480,2025-10-23,Mobile App,Completed,Gift Card,7.99,25,614.14
ORD115333,CUST000389,2024-12-09,Online,Completed,Store Credit,7.99,0,300.93
ORD107047,CUST002882,2023-01-17,Online,Returned,Credit Card,0.0,0,2073.06
ORD127579,CUST001357,2024-04-23,Mobile App,Completed,Store Credit,7.99,10,2792.41
ORD126212,CUST000126,2024-06-04,In-Store,Completed,Store Credit,0.0,0,1246.06
ORD120786,CUST000721,2023-11-08,In-Store,Completed,Store Credit,4.99,5,1222.22
ORD101327,CUST000751,2024-09-23,Mobile App,Completed,Store Credit,0.0,0,318.09
ORD114046,CUST003283,2024-12-29,Online,Completed,Store Credit,0.0,10,427.35
ORD116087,CUST005274,2026-02-02,In-Store,Completed,Credit Card,0.0,0,4303.48
ORD109614,CUST004389,2025-04-28,Online,Completed,Paypal,7.99,0,1593.11
ORD124577,CUST001044,2026-05-16,In-Store,Completed,Paypal,12.99,0,2297.63
ORD117314,CUST004532,2023-09-06,In-Store,Completed,Gift Card,5.99,0,4045.41
ORD101178,CUST002157,2023-11-30,In-Store,Completed,Gift Card,7.99,0,958.25
ORD100511,CUST003941,2026-03-08,Mobile App,Completed,Credit Card,12.99,5,504.04
ORD109961,CUST004965,2026-05-20,Online,Returned,Paypal,7.99,10,225.8
ORD106236,CUST004038,2026-06-25,Online,Completed,Credit Card,0.0,0,264.15
ORD107558,CUST002326,2024-04-24,Mobile App,Completed,Debit Card,5.99,5,1078.41
ORD103233,CUST005132,2024-07-30,Mobile App,Completed,Gift Card,7.99,0,1147.88
ORD121979,CUST001888,2025-03-10,Mobile App,Completed,Debit Card,7.99,0,526.66
ORD110547,CUST004039,2025-07-14,Online,Completed,Store Credit,4.99,0,104.81
ORD109205,CUST004874,2026-05-15,Online,Completed,Gift Card,7.99,0,108.81
ORD115454,CUST004070,2024-08-12,In-Store,Completed,Store Credit,12.99,15,295.53
ORD111829,CUST000788,2024-01-18,Online,Completed,Debit Card,12.99,0,1659.25
ORD109011,CUST003718,2025-03-17,Online,Completed,Gift Card,0.0,5,702.77
ORD122555,CUST001204,2024-12-19,In-Store,Completed,Gift Card,7.99,5,346.89
ORD102033,CUST002640,2025-11-20,Mobile App,Completed,Gift Card,7.99,0,852.53
ORD120480,CUST001349,2023-08-29,In-Store,Completed,Credit Card,12.99,0,4353.6
ORD115317,CUST000919,2023-05-01,Online,Completed,Store Credit,4.99,0,2586.23
ORD127568,CUST002998,2024-01-06,Online,Completed,Paypal,0.0,0,1299.12
ORD121802,CUST002589,2025-06-01,Online,Completed,Debit Card,0.0,20,3531.11
ORD114247,CUST005792,2026-05-06,In-Store,Completed,Store Credit,12.99,10,415.6
ORD125810,CUST005091,2025-07-15,In-Store,Completed,Paypal,4.99,5,1588.47
ORD126323,CUST001684,2023-09-01,Online,Completed,Debit Card,0.0,25,681.16
ORD123027,CUST001844,2025-09-29,Mobile App,Completed,Store Credit,5.99,10,2557.93
ORD127923,CUST004203,2025-06-07,In-Store,Cancelled,Credit Card,0.0,0,889.34
ORD127991,CUST003775,2025-05-29,In-Store,Completed,Credit Card,4.99,0,1779.09
ORD117689,CUST005964,2025-09-21,Online,Completed,Store Credit,12.99,0,1098.45
ORD112201,CUST001607,2026-04-24,Online,Completed,Credit Card,0.0,0,2139.18
ORD112849,CUST004664,2025-05-30,Mobile App,Completed,Gift Card,0.0,0,1371.74
ORD119551,CUST004613,,In-Store,Completed,Debit Card,5.99,0,2363.26
ORD104126,CUST005421,2026-02-08,Online,Completed,Credit Card,0.0,5,2387.49
ORD107817,CUST002129,2026-06-24,Mobile App,Completed,Gift Card,0.0,0,2561.83
ORD123238,CUST000208,2025-12-31,In-Store,Completed,Paypal,0.0,0,1216.65
ORD115446,CUST004953,2025-04-09,Mobile App,Completed,Gift Card,12.99,0,1365.33
ORD105780,CUST004714,2024-10-12,In-Store,Completed,Gift Card,5.99,25,751.2
ORD117703,CUST001856,2024-05-06,Mobile App,Completed,Gift Card,7.99,0,1406.0
ORD127330,CUST002125,2025-09-03,In-Store,Completed,Store Credit,4.99,5,3968.03
ORD110272,CUST003099,2026-03-09,Online,Completed,Debit Card,12.99,25,1723.87
ORD110191,CUST004233,2022-12-27,Mobile App,Completed,Gift Card,4.99,0,551.72
ORD127301,CUST001974,2024-02-06,In-Store,Completed,Credit Card,0.0,0,1184.95
ORD102022,CUST005130,2025-07-16,Mobile App,Completed,Debit Card,7.99,5,2038.43
ORD102009,CUST003371,2024-01-07,Mobile App,Completed,Gift Card,12.99,5,925.87
ORD103545,CUST001559,2023-12-05,Mobile App,Completed,Store Credit,0.0,0,1130.52
ORD107322,CUST001340,,Mobile App,Completed,Gift Card,0.0,15,135.0
ORD110595,CUST001913,2026-02-14,Online,Completed,Debit Card,12.99,0,1939.97
ORD122016,CUST004187,2026-02-04,In-Store,Completed,Gift Card,5.99,10,82.64
ORD114307,CUST003659,2026-04-10,In-Store,Completed,Gift Card,7.99,0,1577.09
ORD122322,CUST003649,2026-01-29,Mobile App,Completed,Gift Card,7.99,15,86.01
ORD124083,CUST000621,2023-03-22,Online,Completed,Credit Card,7.99,0,755.5
ORD113294,CUST002001,2024-05-23,Online,Completed,Gift Card,0.0,0,485.68
ORD109567,CUST004115,2024-09-10,Mobile App,Completed,Gift Card,7.99,5,2301.04
ORD120903,CUST004828,2025-08-28,In-Store,Completed,Store Credit,7.99,0,1976.46
ORD116122,CUST000010,2025-12-12,Mobile App,Completed,Gift Card,0.0,5,1413.34
ORD115151,CUST004043,2025-08-04,Online,Completed,Gift Card,0.0,0,4233.66
ORD120791,CUST005802,2025-02-12,Online,Completed,Store Credit,0.0,0,1737.38
ORD118630,CUST002168,2024-10-27,Mobile App,Completed,Gift Card,5.99,0,459.77
ORD105062,CUST005188,2024-04-23,Online,Completed,Store Credit,4.99,5,2219.4
ORD114967,CUST003002,2025-11-06,Mobile App,Cancelled,Store Credit,0.0,0,705.02
ORD118085,CUST001053,2024-07-17,Mobile App,Completed,Debit Card,12.99,10,1469.58
ORD101358,CUST003891,2025-05-27,Online,Completed,Debit Card,4.99,0,4464.4
ORD101436,CUST003301,2024-05-01,Online,Completed,Paypal,0.0,20,1081.01
ORD109527,CUST004549,2025-02-12,In-Store,Completed,Gift Card,0.0,5,3163.37
ORD107707,CUST002717,2023-06-22,Mobile App,Cancelled,Store Credit,0.0,25,2332.49
ORD102777,CUST002394,,Online,Completed,Store Credit,7.99,10,299.33
ORD111021,CUST004821,2024-07-14,Mobile App,Completed,Debit Card,0.0,0,803.03
ORD103337,CUST005046,2024-11-29,Mobile App,Completed,Gift Card,7.99,0,499.26
ORD126841,CUST004501,2024-03-29,In-Store,Completed,Debit Card,0.0,0,7092.17
ORD112360,CUST005260,2025-01-30,Mobile App,Completed,Credit Card,7.99,0,695.8
ORD105584,CUST003184,2026-03-06,Online,Completed,Paypal,4.99,0,61.52
ORD103848,CUST000891,2025-06-04,In-Store,Pending,Gift Card,7.99,0,1155.81
ORD107365,CUST004356,2024-06-27,Mobile App,Completed,Debit Card,7.99,0,2050.35
ORD105151,CUST005585,2026-03-03,In-Store,Completed,Credit Card,0.0,0,1230.9
ORD123281,CUST004763,2024-07-07,Mobile App,Completed,Debit Card,7.99,0,5449.85
ORD112656,CUST004898,2026-01-01,Online,Completed,Store Credit,0.0,0,655.91
ORD120469,CUST005105,2026-04-05,In-Store,Completed,Credit Card,0.0,0,1084.15
ORD121417,CUST005679,2025-06-01,In-Store,Returned,Credit Card,4.99,15,1662.08
ORD111584,CUST002429,2024-05-10,Online,Completed,Debit Card,5.99,0,889.46
ORD100128,CUST001890,2026-01-28,Mobile App,Completed,Store Credit,4.99,0,1002.94
ORD110295,CUST003359,2026-04-03,In-Store,Completed,Gift Card,7.99,0,1988.95
ORD109914,CUST001368,2025-01-15,In-Store,Cancelled,Gift Card,4.99,10,463.81
ORD117145,CUST002057,2022-11-03,In-Store,Completed,Store Credit,7.99,0,805.31
ORD127277,CUST000884,2026-03-01,In-Store,Completed,Store Credit,5.99,0,153.45
ORD122037,CUST000052,2026-05-09,Mobile App,Completed,Gift Card,4.99,10,1008.24
ORD104682,CUST003625,2025-06-13,In-Store,Completed,Store Credit,12.99,0,694.82
ORD110910,CUST005686,2024-07-07,Mobile App,Completed,Credit Card,0.0,0,529.5
ORD101070,CUST002774,2026-03-10,In-Store,Completed,Credit Card,5.99,0,439.22
ORD116777,CUST002059,2024-02-29,In-Store,Completed,Paypal,0.0,0,2137.42
ORD100880,CUST000776,2023-09-10,In-Store,Completed,Paypal,0.0,0,2411.32
ORD107701,CUST003008,2024-01-30,Mobile App,Completed,Credit Card,4.99,5,3424.55
ORD112626,CUST003352,2023-07-07,Mobile App,Completed,Paypal,0.0,0,711.56
ORD119725,CUST003136,2024-11-12,Mobile App,Completed,Gift Card,7.99,10,291.58
ORD104364,CUST003745,2025-06-19,Online,Completed,Gift Card,7.99,0,1545.89
ORD102599,CUST002330,2025-06-05,Mobile App,Completed,Store Credit,4.99,0,14.04
ORD104095,CUST002266,2024-01-15,Online,Completed,Store Credit,0.0,0,50.29
