order_item_id,order_id,product_id,quantity,unit_price_at_purchase
OI569852,ORD105378,PROD1106,1,409.25
OI549149,ORD120783,PROD1086,1,332.28
OI507698,ORD111001,PROD1057,2,648.58
OI550412,ORD109375,PROD1060,2,851.98
OI526054,ORD100961,PROD1087,1,394.82
OI546483,ORD109429,PROD1156,1,36.88
OI564122,ORD113572,PROD1038,1,427.55
OI538331,ORD117800,PROD1019,4,532.08
OI539170,ORD126338,PROD1065,2,271.35
OI521597,ORD120679,PROD1107,1,460.41
OI510176,ORD125337,PROD1131,1,118.25
OI539804,ORD115750,PROD1086,3,335.0
OI506688,ORD122616,PROD1094,3,351.9
OI561396,ORD103438,PROD1058,2,483.66
OI561513,ORD122886,PROD1082,1,98.76
OI509335,ORD106659,PROD1172,1,342.06
OI504368,ORD106752,PROD1092,2,232.4
OI528322,ORD114123,PROD1207,1,488.37
OI566972,ORD121590,PROD1016,1,78.07
OI568696,ORD104563,PROD1057,4,637.28
OI543850,ORD122538,PROD1122,1,26.8
OI520448,ORD124984,PROD1206,1,812.37
OI572626,ORD111597,PROD1081,1,530.22
OI521629,ORD123459,PROD1218,1,79.36
OI537269,ORD111154,PROD1014,2,316.68
OI560846,ORD125163,PROD1213,1,
OI540804,ORD125477,PROD1120,1,982.38
OI536237,ORD100474,PROD1057,1,635.25
OI509901,ORD107924,PROD1114,1,801.19
OI504278,ORD113653,PROD1094,2,354.42
OI572295,ORD108957,PROD1125,1,224.91
OI554256,ORD113080,PROD1192,1,739.13
OI533527,ORD107393,PROD1077,1,636.5
OI513009,ORD127831,PROD1207,1,501.05
OI532188,ORD111765,PROD1172,1,349.33
OI550029,ORD114166,PROD1105,3,506.82
OI530559,ORD108260,PROD1114,1,787.51
OI542384,ORD118933,PROD1175,1,511.7
OI534232,ORD101126,PROD1023,1,252.41
OI521363,ORD103391,PROD1194,2,739.77
OI572518,ORD110269,PROD1208,2,207.84
OI549411,ORD115846,PROD1060,1,815.36
OI547375,ORD127186,PROD1027,2,625.08
OI535606,ORD120801,PROD1022,1,243.98
OI548323,ORD107430,PROD1212,1,54.49
OI503711,ORD126267,PROD1065,2,266.08
OI564846,ORD102301,PROD1217,1,87.38
OI558578,ORD109317,PROD1057,1,632.74
OI546585,ORD105830,PROD1208,2,211.06
OI501168,ORD114586,PROD1167,1,29.36
OI569365,ORD120691,PROD1136,2,915.91
OI533420,ORD111691,PROD1066,2,92.32
OI500993,ORD125418,PROD1005,1,32.09
OI502555,ORD111680,PROD1216,1,357.08
OI522236,ORD124601,PROD1146,1,593.75
OI562750,ORD115427,PROD1048,3,408.36
OI570780,ORD127935,PROD1097,2,242.62
OI524686,ORD104118,PROD1170,3,388.17
OI556860,ORD118763,PROD1132,1,825.62
OI536911,ORD116038,PROD1002,1,99.49
OI561369,ORD112084,PROD1033,2,142.9
OI531578,ORD106055,PROD1125,2,223.9
OI501898,ORD103174,PROD1060,2,831.7
OI532424,ORD105791,PROD1166,1,14.15
OI564373,ORD118892,PROD1110,1,568.06
OI530100,ORD119597,PROD1147,1,
OI562781,ORD117654,PROD1081,1,512.82
OI507927,ORD104888,PROD1060,1,
OI570139,ORD113477,PROD1195,1,753.58
OI572812,ORD116072,PROD1171,1,135.3
OI510704,ORD115825,PROD1110,1,566.67
OI510038,ORD124859,PROD1097,3,244.26
OI546644,ORD105866,PROD1118,1,150.96
OI561419,ORD115875,PROD1114,3,788.21
OI511103,ORD118982,PROD1178,1,31.47
OI545076,ORD102634,PROD1055,1,181.09
OI544924,ORD115176,PROD1207,1,487.44
OI501397,ORD126419,PROD1167,1,29.51
OI507313,ORD114616,PROD1013,3,169.26
OI542100,ORD112119,PROD1126,1,595.59
OI570549,ORD126772,PROD1019,2,529.72
OI512866,ORD118871,PROD1204,2,509.57
OI555489,ORD117351,PROD1193,1,173.84
OI530618,ORD112494,PROD1108,2,316.97
OI546194,ORD116267,PROD1061,2,185.53
OI563730,ORD125506,PROD1023,1,262.53
OI516455,ORD118169,PROD1027,3,624.49
OI560029,ORD119308,PROD1113,2,709.57
OI530414,ORD122041,PROD1040,1,758.76
OI557278,ORD102120,PROD1213,1,469.73
OI562385,ORD116715,PROD1094,1,341.15
OI543446,ORD125415,PROD1128,3,843.53
OI554762,ORD125926,PROD1070,1,640.14
OI509577,ORD115563,PROD1081,1,521.36
OI507156,ORD119687,PROD1164,1,273.58
OI515821,ORD103226,PROD1114,3,791.49
OI501083,ORD106676,PROD1034,1,88.98
OI529564,ORD113021,PROD1079,2,226.28
OI539936,ORD117796,PROD1067,1,653.93
OI565569,ORD117960,PROD1110,1,568.79
OI537022,ORD123953,PROD1066,2,91.21
OI503618,ORD111957,PROD1019,1,528.96
OI543233,ORD120626,PROD1134,1,244.05
OI545719,ORD127811,PROD1080,1,320.14
OI570317,ORD103544,PROD1090,4,197.24
OI561013,ORD117384,PROD1156,1,37.84
OI546205,ORD120166,PROD1176,4,402.73
OI568612,ORD120394,PROD1018,1,177.85
OI521326,ORD114089,PROD1042,1,226.01
OI501394,ORD114690,PROD1114,1,777.16
OI509390,ORD111287,PROD1024,1,338.97
OI565333,ORD119715,PROD1185,1,56.39
OI566324,ORD116424,PROD1170,2,396.58
OI564415,ORD108923,PROD1190,4,115.21
OI544875,ORD114235,PROD1212,1,56.25
OI552540,ORD114712,PROD1142,2,302.78
OI514686,ORD122411,PROD1213,2,447.92
OI517136,ORD113265,PROD1070,1,636.15
OI500486,ORD120322,PROD1022,1,239.57
OI502841,ORD124642,PROD1139,2,678.73
OI542759,ORD121861,PROD1146,1,593.8
OI520830,ORD109039,PROD1086,1,331.41
OI503712,ORD126267,PROD1003,1,70.13
OI510895,ORD116053,PROD1029,2,38.63
OI542631,ORD101781,PROD1202,1,333.47
OI502656,ORD122590,PROD1087,3,385.45
OI521191,ORD108427,PROD1195,2,745.28
OI514476,ORD124238,PROD1085,4,348.65
OI518592,ORD109977,PROD1112,1,181.09
OI513260,ORD105183,PROD1056,2,896.73
OI532503,ORD109258,PROD1155,3,245.62
OI500673,ORD110853,PROD1111,1,73.98
OI548258,ORD105905,PROD1120,1,1023.37
OI532277,ORD105661,PROD1171,1,138.99
OI545038,ORD120607,PROD1133,1,658.37
OI559242,ORD105576,PROD1201,1,506.75
OI550032,ORD125317,PROD1126,1,585.76
OI535245,ORD114408,PROD1207,4,493.33
OI503714,ORD126267,PROD1193,2,176.15
OI530810,ORD122463,PROD1178,1,30.8
OI509665,ORD118830,PROD1033,3,144.6
OI502251,ORD103117,PROD1050,1,35.88
OI530125,ORD114181,PROD1169,1,267.44
OI512896,ORD123502,PROD1015,4,366.88
OI523741,ORD127658,PROD1004,1,565.11
OI569993,ORD111846,PROD1059,1,729.58
OI558236,ORD113428,PROD1168,1,800.91
OI508317,ORD127721,PROD1085,1,344.23
OI539312,ORD107429,PROD1127,1,147.54
OI537180,ORD121757,PROD1062,1,176.92
OI532611,ORD109126,PROD1045,2,121.63
OI558998,ORD123717,PROD1045,1,116.37
OI505968,ORD117802,PROD1075,4,580.73
OI526755,ORD107224,PROD1082,1,99.43
OI512053,ORD100043,PROD1217,1,85.25
OI515083,ORD118080,PROD1190,1,117.96
OI560485,ORD119014,PROD1038,1,425.29
OI537150,ORD113152,PROD1002,1,99.73
OI568059,ORD122833,PROD1110,1,551.66
OI542478,ORD115410,PROD1161,2,444.23
OI530701,ORD110780,PROD1041,1,185.77
OI536261,ORD123896,PROD1191,1,630.1
OI553965,ORD124989,PROD1079,2,228.35
OI566089,ORD103496,PROD1061,1,187.15
OI573012,ORD117930,PROD1160,2,510.62
OI560361,ORD110847,PROD1039,1,208.39
OI524225,ORD104237,PROD1012,1,450.74
OI542003,ORD114147,PROD1025,1,949.1
OI522217,ORD111850,PROD1055,2,178.99
OI557116,ORD114437,PROD1197,1,363.79
OI507568,ORD105241,PROD1142,1,310.08
OI548079,ORD100746,PROD1108,1,315.74
OI506487,ORD126829,PROD1066,3,88.88
OI528618,ORD125870,PROD1175,3,512.84
OI504042,ORD115884,PROD1181,1,380.89
OI539281,ORD100177,PROD1209,3,642.62
OI513469,ORD104942,PROD1118,1,148.41
OI572282,ORD113252,PROD1149,1,353.77
OI557740,ORD126794,PROD1063,1,845.54
OI531247,ORD114697,PROD1071,1,347.81
OI546846,ORD114312,PROD1050,1,35.45
OI522635,ORD124894,PROD1197,1,357.79
OI545984,ORD124135,PROD1085,4,359.25
OI514222,ORD127945,PROD1133,4,650.02
OI533267,ORD110025,PROD1203,2,197.73
OI527667,ORD128103,PROD1090,1,203.1
OI531288,ORD122777,PROD1159,2,107.31
OI553450,ORD123581,PROD1030,1,268.04
OI537734,ORD124119,PROD1059,3,717.99
OI571224,ORD114508,PROD1017,1,943.55
OI540508,ORD122102,PROD1183,1,983.82
OI565023,ORD125040,PROD1014,1,319.68
OI556538,ORD101643,PROD1188,1,451.8
OI561489,ORD121094,PROD1044,1,681.37
OI511247,ORD116747,PROD1080,2,324.99
OI511464,ORD114597,PROD1140,1,615.44
OI515541,ORD114549,PROD1156,1,36.99
OI571985,ORD113305,PROD1187,1,54.57
OI530367,ORD103351,PROD1157,3,752.34
OI516771,ORD101132,PROD1107,1,472.9
OI505952,ORD112116,PROD1051,1,252.18
OI524833,ORD117760,PROD1177,1,71.9
OI558151,ORD105048,PROD1158,1,248.68
OI544682,ORD101751,PROD1209,2,642.54
OI543396,ORD125947,PROD1099,3,850.06
OI516757,ORD112977,PROD1054,2,127.92
OI570151,ORD114610,PROD1177,1,69.19
OI520004,ORD105524,PROD1186,3,92.45
OI515210,ORD110510,PROD1065,1,264.35
OI525595,ORD111468,PROD1074,2,41.19
OI510355,ORD114169,PROD1157,1,781.37
OI532263,ORD110341,PROD1173,1,342.87
OI543138,ORD104559,PROD1202,2,328.93
OI523127,ORD100679,PROD1116,1,459.36
OI564654,ORD107401,PROD1104,1,9.0
OI547049,ORD118230,PROD1075,3,585.1
OI565294,ORD111229,PROD1198,1,659.55
OI547548,ORD104466,PROD1122,3,25.93
OI572461,ORD105534,PROD1169,1,271.85
OI557226,ORD113541,PROD1175,1,514.13
OI520011,ORD127542,PROD1110,1,554.2
OI543572,ORD127149,PROD1044,1,706.28
OI532349,ORD109092,PROD1123,1,467.67
OI534251,ORD122785,PROD1045,1,118.22
OI571919,ORD127282,PROD1053,1,403.31
OI546244,ORD113798,PROD1063,2,825.83
OI550806,ORD106255,PROD1164,1,274.42
OI542777,ORD115940,PROD1152,1,765.58
OI517259,ORD108387,PROD1008,1,259.76
OI537356,ORD100704,PROD1075,1,594.42
OI530301,ORD127646,PROD1157,1,755.7
OI522453,ORD118994,PROD1055,1,181.58
OI542024,ORD124296,PROD1033,1,148.61
OI547313,ORD106499,PROD1100,1,358.95
OI508295,ORD103224,PROD1104,2,9.06
OI538538,ORD111288,PROD1087,1,392.57
OI520030,ORD123071,PROD1095,3,103.68
OI557288,ORD117621,PROD1122,2,26.36
OI558277,ORD123181,PROD1207,1,485.03
OI572768,ORD100016,PROD1079,3,225.03
OI570671,ORD128144,PROD1044,1,678.33
OI563942,ORD108372,PROD1129,1,318.53
OI502637,ORD101199,PROD1007,1,115.37
OI507454,ORD113911,PROD1032,2,241.6
OI512220,ORD113163,PROD1069,2,405.55
OI537864,ORD109688,PROD1061,1,187.46
OI554287,ORD101361,PROD1082,1,100.61
OI518444,ORD122789,PROD1203,1,204.53
OI553840,ORD126983,PROD1200,1,117.45
OI510207,ORD122652,PROD1134,1,253.94
OI557657,ORD126605,PROD1008,2,251.36
OI510279,ORD124047,PROD1052,1,601.33
OI514100,ORD115267,PROD1042,1,216.16
OI539998,ORD125681,PROD1121,1,659.92
OI551986,ORD102115,PROD1187,3,56.01
OI517843,ORD102685,PROD1073,1,499.62
OI560937,ORD115209,PROD1112,1,177.66
OI508403,ORD103342,PROD1207,3,483.83
OI528792,ORD119101,PROD1022,1,234.64
OI549165,ORD106168,PROD1047,1,625.93
OI567353,ORD118261,PROD1204,1,501.82
OI509072,ORD120800,PROD1006,1,514.96
OI566093,ORD123370,PROD1140,1,614.22
OI542606,ORD122605,PROD1012,1,452.63
OI537895,ORD123999,PROD1164,1,283.44
OI540463,ORD114595,PROD1031,1,591.63
OI519007,ORD112362,PROD1141,1,212.91
OI558871,ORD124757,PROD1142,2,309.91
OI553517,ORD109079,PROD1151,1,486.34
OI555898,ORD120413,PROD1146,1,604.71
OI539266,ORD120858,PROD1180,1,350.09
OI556613,ORD124309,PROD1024,1,344.49
OI539114,ORD106086,PROD1076,2,120.0
OI572545,ORD123142,PROD1072,1,154.61
OI559783,ORD103551,PROD1020,2,102.82
OI547015,ORD111453,PROD1107,2,460.13
OI566787,ORD126754,PROD1093,1,683.53
OI505530,ORD123712,PROD1064,1,13.83
OI518983,ORD114061,PROD1074,1,40.72
OI530683,ORD124091,PROD1035,3,480.59
OI547799,ORD103725,PROD1157,2,751.9
OI556421,ORD115530,PROD1048,2,406.09
OI542468,ORD115999,PROD1178,2,30.96
OI522722,ORD119273,PROD1161,1,440.88
OI530611,ORD120186,PROD1008,1,247.28
OI545679,ORD124218,PROD1116,1,468.47
OI539375,ORD109765,PROD1136,2,884.29
OI525767,ORD109488,PROD1034,1,89.94
OI527507,ORD107743,PROD1110,1,547.65
OI536232,ORD117955,PROD1204,1,495.1
OI549971,ORD109797,PROD1201,1,506.12
OI500040,ORD123138,PROD1157,1,758.23
OI529452,ORD113761,PROD1000,2,401.08
OI537798,ORD116614,PROD1197,4,370.98
OI538633,ORD100374,PROD1036,2,15.09
OI541561,ORD127112,PROD1126,2,604.07
OI501758,ORD102413,PROD1199,3,710.02
OI567698,ORD110882,PROD1064,2,13.65
OI506615,ORD108799,PROD1207,1,482.01
OI531553,ORD102701,PROD1045,3,120.73
OI571918,ORD127282,PROD1074,1,41.67
OI506938,ORD104990,PROD1128,1,852.42
OI524389,ORD110378,PROD1056,1,926.51
OI546951,ORD100637,PROD1157,2,775.04
OI548479,ORD117695,PROD1171,2,
OI513316,ORD109566,PROD1140,1,621.52
OI557691,ORD103730,PROD1164,2,274.06
OI545880,ORD113847,PROD1019,1,515.85
OI523861,ORD116866,PROD1009,2,294.11
OI541949,ORD103440,PROD1112,2,174.93
OI502989,ORD114039,PROD1109,1,644.49
OI508082,ORD125387,PROD1027,1,
OI557335,ORD127853,PROD1023,3,253.41
OI545359,ORD101145,PROD1210,2,754.87
OI565285,ORD112480,PROD1036,1,15.29
OI536097,ORD100473,PROD1009,1,302.11
OI547430,ORD102815,PROD1130,3,679.44
OI557558,ORD113344,PROD1157,1,769.27
OI533660,ORD123574,PROD1125,1,221.84
OI506046,ORD118721,PROD1189,1,561.38
OI552250,ORD118181,PROD1013,4,171.81
OI531863,ORD120944,PROD1143,1,391.09
OI544527,ORD128174,PROD1145,1,20.98
OI500898,ORD119706,PROD1078,1,648.88
OI505929,ORD116651,PROD1005,1,32.96
OI504919,ORD113640,PROD1029,1,38.44
OI532825,ORD125396,PROD1062,1,178.96
OI505263,ORD100809,PROD1061,1,185.99
OI573236,ORD106705,PROD1002,1,100.72
OI571386,ORD116988,PROD1088,1,510.48
OI508851,ORD111191,PROD1016,1,79.78
OI563696,ORD111944,PROD1155,1,243.11
OI515673,ORD121256,PROD1015,2,364.44
OI505195,ORD118312,PROD1219,1,403.15
OI505520,ORD116030,PROD1098,1,734.34
OI519357,ORD108354,PROD1083,1,200.22
OI533893,ORD112455,PROD1184,1,113.33
OI563981,ORD128148,PROD1133,2,634.33
OI559744,ORD116096,PROD1185,1,
OI540443,ORD100628,PROD1146,1,599.47
OI530764,ORD106374,PROD1033,1,146.74
OI566501,ORD101983,PROD1154,3,542.63
OI551812,ORD117546,PROD1124,2,969.23
OI535443,ORD108707,PROD1154,1,520.49
OI544718,ORD119058,PROD1191,1,660.55
OI504012,ORD108915,PROD1110,3,553.07
OI555674,ORD101137,PROD1002,1,97.67
OI501310,ORD104342,PROD1174,2,325.61
OI562361,ORD122707,PROD1098,2,745.72
OI524122,ORD107526,PROD1167,3,29.68
OI562350,ORD105245,PROD1214,1,202.09
OI540952,ORD111143,PROD1081,1,530.73
OI556847,ORD102591,PROD1066,4,90.87
OI528622,ORD125725,PROD1043,1,636.27
OI529840,ORD112459,PROD1187,1,55.78
OI538215,ORD103427,PROD1203,2,205.54
OI539648,ORD107238,PROD1030,1,257.26
OI558313,ORD120513,PROD1179,3,776.51
OI563808,ORD118147,PROD1183,1,975.88
OI512658,ORD123440,PROD1089,2,562.57
OI525955,ORD109291,PROD1135,3,783.31
OI528657,ORD106835,PROD1196,2,368.17
OI506585,ORD123739,PROD1010,1,360.25
OI538988,ORD115733,PROD1162,1,891.23
OI515563,ORD109537,PROD1171,3,138.8
OI533215,ORD100955,PROD1091,2,924.55
OI559487,ORD102777,PROD1065,1,270.46
OI552862,ORD106571,PROD1063,2,837.7
OI545267,ORD120415,PROD1076,1,121.27
OI516570,ORD121155,PROD1165,1,341.34
OI550915,ORD124489,PROD1087,1,392.93
OI558808,ORD110544,PROD1067,1,653.54
OI552108,ORD117924,PROD1154,2,519.63
OI556784,ORD105960,PROD1121,1,668.53
OI549402,ORD126608,PROD1099,1,868.91
OI557938,ORD120068,PROD1214,1,203.36
OI553979,ORD101937,PROD1074,3,41.57
OI506996,ORD113096,PROD1200,1,115.23
OI528610,ORD121743,PROD1214,1,207.73
OI563316,ORD107059,PROD1102,1,319.67
OI529667,ORD125812,PROD1175,4,518.38
OI540469,ORD125982,PROD1102,1,316.94
OI508158,ORD127106,PROD1198,1,657.7
OI565145,ORD120352,PROD1179,1,796.15
OI535780,ORD114833,PROD1085,1,353.33
OI538009,ORD118744,PROD1124,1,978.26
OI553783,ORD115737,PROD1186,2,94.85
OI558760,ORD120225,PROD1000,1,409.7
OI549050,ORD119638,PROD1060,2,828.86
OI536689,ORD124957,PROD1096,3,807.9
OI502304,ORD111539,PROD1169,1,269.42
OI528690,ORD119722,PROD1151,1,484.96
OI513510,ORD124372,PROD1209,1,654.52
OI532218,ORD111754,PROD1166,1,14.3
OI507827,ORD127731,PROD1123,1,462.82
OI530665,ORD110835,PROD1015,1,373.76
OI521591,ORD102671,PROD1016,1,79.32
OI505852,ORD104591,PROD1084,3,43.67
OI565215,ORD102845,PROD1129,1,332.07
OI504067,ORD100147,PROD1041,1,186.11
OI546107,ORD103831,PROD1027,4,616.13
OI539739,ORD101052,PROD1101,1,176.44
OI547463,ORD106727,PROD1198,3,651.03
OI533604,ORD103665,PROD1124,1,981.63
OI569196,ORD127375,PROD1167,2,29.78
OI546346,ORD108035,PROD1038,1,427.19
OI510968,ORD121316,PROD1167,1,29.69
OI550322,ORD126886,PROD1192,1,731.19
OI549086,ORD106027,PROD1018,1,172.57
OI532639,ORD115270,PROD1186,2,96.13
OI541826,ORD126770,PROD1006,1,536.4
OI567327,ORD124265,PROD1197,1,370.03
OI529908,ORD110654,PROD1123,2,464.91
OI516638,ORD125126,PROD1165,1,345.83
OI541789,ORD108246,PROD1103,2,
OI509143,ORD119636,PROD1219,1,383.97
OI514847,ORD113198,PROD1131,1,119.25
OI552231,ORD104176,PROD1138,2,708.72
OI516636,ORD126765,PROD1164,1,273.56
OI518679,ORD101747,PROD1134,1,249.45
OI566163,ORD127224,PROD1035,1,485.3
OI532501,ORD128207,PROD1203,1,205.17
OI525469,ORD119936,PROD1145,1,21.79
OI572281,ORD113252,PROD1101,1,171.81
OI552934,ORD114486,PROD1109,1,667.25
OI563993,ORD111037,PROD1160,1,516.97
OI519170,ORD108273,PROD1216,2,357.94
OI546956,ORD101721,PROD1141,1,211.91
OI565626,ORD122022,PROD1030,3,259.09
OI557287,ORD117621,PROD1065,3,266.65
OI526810,ORD124415,PROD1130,1,672.8
OI554071,ORD122424,PROD1107,4,455.91
OI526576,ORD119857,PROD1006,1,515.98
OI503926,ORD117316,PROD1170,1,397.93
OI549726,ORD115513,PROD1187,1,54.93
OI522588,ORD120574,PROD1146,1,601.37
OI556381,ORD115789,PROD1119,3,400.31
OI524713,ORD123403,PROD1206,2,815.39
OI551974,ORD104653,PROD1029,3,38.95
OI500887,ORD112309,PROD1146,1,583.69
OI552494,ORD121146,PROD1209,1,655.04
OI561193,ORD115731,PROD1120,3,1024.98
OI525551,ORD120993,PROD1075,1,588.04
OI553083,ORD101827,PROD1137,2,404.45
OI553151,ORD120063,PROD1085,2,353.59
OI505083,ORD111762,PROD1001,1,645.74
OI539562,ORD120994,PROD1016,1,77.46
OI525488,ORD110601,PROD1118,2,149.53
OI525231,ORD124390,PROD1019,1,526.76
OI519152,ORD103316,PROD1035,1,478.01
OI511789,ORD126098,PROD1034,1,90.55
OI561048,ORD111986,PROD1094,1,346.52
OI501695,ORD108627,PROD1174,2,339.0
OI545403,ORD126465,PROD1087,2,389.65
OI524339,ORD102031,PROD1144,1,251.39
OI540655,ORD103542,PROD1186,2,92.34
OI504730,ORD124352,PROD1181,1,383.11
OI546385,ORD123883,PROD1158,1,252.13
OI520683,ORD106465,PROD1151,1,484.47
OI526397,ORD103436,PROD1188,1,447.21
OI566002,ORD125046,PROD1116,1,466.47
OI566250,ORD121870,PROD1136,1,924.05
OI562922,ORD114603,PROD1050,1,36.98
OI524474,ORD106323,PROD1044,1,702.1
OI533598,ORD105238,PROD1050,1,36.17
OI546883,ORD106258,PROD1093,1,674.07
OI527899,ORD124179,PROD1190,3,
OI554397,ORD107476,PROD1024,1,332.64
OI518458,ORD126705,PROD1178,1,31.25
OI538109,ORD101430,PROD1129,1,331.65
OI553475,ORD116558,PROD1176,2,404.29
OI571885,ORD116389,PROD1179,1,789.65
OI514498,ORD128265,PROD1051,1,252.58
OI553844,ORD108467,PROD1005,1,33.27
OI548674,ORD125277,PROD1129,4,329.91
OI526126,ORD103912,PROD1177,1,
OI544539,ORD121849,PROD1134,1,250.41
OI571814,ORD108640,PROD1086,1,338.21
OI524209,ORD111660,PROD1218,1,79.55
OI558546,ORD117344,PROD1205,2,346.61
OI535427,ORD118491,PROD1146,2,601.2
OI549966,ORD103503,PROD1145,1,21.47
OI525097,ORD110323,PROD1012,1,438.02
OI533238,ORD112255,PROD1098,3,761.75
OI543079,ORD103034,PROD1137,4,414.51
OI545274,ORD127060,PROD1049,1,19.63
OI534965,ORD104538,PROD1173,3,346.98
OI539500,ORD125844,PROD1067,1,652.68
OI500585,ORD113490,PROD1057,1,658.1
OI538491,ORD123316,PROD1118,2,147.86
OI532442,ORD105990,PROD1074,1,40.57
OI538732,ORD125073,PROD1206,2,817.92
OI511180,ORD100214,PROD1096,4,787.8
OI526440,ORD126131,PROD1119,1,392.81
OI537011,ORD115242,PROD1055,2,182.19
OI528266,ORD124692,PROD1030,1,261.88
OI548161,ORD120919,PROD1196,1,356.31
OI570677,ORD105729,PROD1211,1,81.42
OI535885,ORD112680,PROD1147,2,112.38
OI523992,ORD102961,PROD1112,1,
OI522187,ORD100059,PROD1164,1,277.93
OI540544,ORD119002,PROD1061,1,188.21
OI512191,ORD121576,PROD1208,1,204.71
OI563037,ORD125194,PROD1119,2,391.22
OI500671,ORD110853,PROD1000,3,398.38
OI501780,ORD108396,PROD1112,3,177.78
OI535796,ORD107279,PROD1003,1,67.8
OI527111,ORD108448,PROD1124,1,991.36
OI513144,ORD101761,PROD1004,4,543.36
OI524724,ORD103499,PROD1107,1,455.42
OI513714,ORD119326,PROD1167,1,29.21
OI571484,ORD116744,PROD1218,1,81.17
OI535461,ORD103200,PROD1040,2,769.3
OI534807,ORD108293,PROD1093,1,670.72
OI552944,ORD118461,PROD1174,1,341.02
OI547436,ORD106039,PROD1013,2,166.52
OI565865,ORD105986,PROD1014,1,317.94
OI536411,ORD101092,PROD1206,1,814.85
OI533299,ORD115683,PROD1117,1,185.62
OI556120,ORD122143,PROD1117,1,185.64
OI550606,ORD115756,PROD1199,2,708.42
OI571799,ORD105498,PROD1135,1,795.54
OI571301,ORD106945,PROD1211,1,77.9
OI514041,ORD100358,PROD1068,4,493.1
OI540976,ORD118546,PROD1005,1,33.41
OI517776,ORD116713,PROD1124,1,947.63
OI561693,ORD124928,PROD1019,1,524.17
OI514820,ORD117375,PROD1144,1,253.39
OI542482,ORD122406,PROD1148,2,482.15
OI508933,ORD102881,PROD1214,1,201.65
OI511146,ORD111694,PROD1098,3,733.32
OI501935,ORD123972,PROD1053,1,395.41
OI557377,ORD101117,PROD1144,1,254.63
OI555314,ORD119504,PROD1193,2,175.38
OI547017,ORD124274,PROD1024,4,334.29
OI509626,ORD125509,PROD1128,1,847.16
OI540460,ORD101095,PROD1145,2,21.3
OI556262,ORD125036,PROD1039,1,204.38
OI516601,ORD114853,PROD1158,1,247.14
OI528385,ORD107577,PROD1113,1,715.3
OI513523,ORD103095,PROD1180,4,356.67
OI552891,ORD108064,PROD1200,1,116.85
OI500851,ORD119519,PROD1187,4,54.72
OI505690,ORD114636,PROD1141,1,216.48
OI520091,ORD115330,PROD1206,2,782.87
OI541651,ORD103838,PROD1199,1,729.01
OI552785,ORD125339,PROD1028,1,59.73
OI543243,ORD126072,PROD1096,4,
OI523776,ORD122747,PROD1108,2,314.21
OI506023,ORD101298,PROD1192,1,737.1
OI526336,ORD107248,PROD1016,1,80.25
OI515871,ORD109760,PROD1189,1,550.94
OI559198,ORD101284,PROD1121,1,668.85
OI562635,ORD106280,PROD1199,4,720.43
OI565276,ORD101694,PROD1197,1,367.33
OI559678,ORD100595,PROD1185,1,56.91
OI569759,ORD117888,PROD1086,1,330.62
OI550332,ORD119423,PROD1167,1,29.55
OI502818,ORD109884,PROD1036,1,14.98
OI573257,ORD102021,PROD1169,1,270.04
OI509707,ORD126567,PROD1029,2,38.86
OI532581,ORD110869,PROD1168,1,804.89
OI534586,ORD122226,PROD1216,1,360.44
OI510984,ORD126230,PROD1154,2,534.36
OI550301,ORD110170,PROD1206,2,807.85
OI557141,ORD122944,PROD1061,1,187.1
OI561386,ORD107094,PROD1219,1,393.5
OI540801,ORD113020,PROD1132,2,
OI536198,ORD105041,PROD1156,1,38.21
OI560572,ORD122279,PROD1122,1,25.92
OI527826,ORD120221,PROD1077,1,645.5
OI506778,ORD100671,PROD1175,3,510.17
OI501084,ORD106676,PROD1036,1,15.16
OI522592,ORD121443,PROD1017,1,923.12
OI561230,ORD122822,PROD1082,3,98.85
OI566477,ORD119945,PROD1163,1,471.09
OI530523,ORD104464,PROD1000,1,399.11
OI568710,ORD101047,PROD1110,1,559.36
OI522545,ORD101553,PROD1135,1,786.95
OI532471,ORD115313,PROD1019,1,536.33
OI500853,ORD119519,PROD1091,2,924.78
OI507935,ORD116428,PROD1150,1,48.93
OI544417,ORD125736,PROD1063,2,846.56
OI539821,ORD113554,PROD1197,1,370.05
OI501575,ORD120694,PROD1211,2,80.54
OI513859,ORD119919,PROD1160,4,506.82
OI523717,ORD110055,PROD1147,1,110.58
OI543617,ORD117592,PROD1114,1,794.02
OI511701,ORD123345,PROD1008,1,255.4
OI543761,ORD125094,PROD1144,1,246.02
OI505437,ORD118852,PROD1047,2,612.58
OI538064,ORD119625,PROD1024,1,347.58
OI560559,ORD119557,PROD1187,1,56.47
OI514975,ORD101343,PROD1093,1,685.52
OI551657,ORD117417,PROD1063,1,836.3
OI567962,ORD122499,PROD1015,1,371.83
OI502572,ORD120747,PROD1034,1,90.21
OI561483,ORD122695,PROD1027,4,634.64
OI527528,ORD128209,PROD1135,2,800.56
OI502887,ORD111416,PROD1134,1,248.92
OI548444,ORD112043,PROD1112,3,175.99
OI511582,ORD101928,PROD1149,2,356.88
OI514703,ORD120440,PROD1213,2,470.43
OI553148,ORD126731,PROD1023,2,252.39
OI532582,ORD118285,PROD1148,4,491.02
OI548568,ORD100424,PROD1144,1,248.72
OI572155,ORD122770,PROD1020,1,104.09
OI524224,ORD126981,PROD1037,1,648.18
